,index_content,word,nature,content_type,index_word,weight,amend_weight,ml_type
22553,1799,数,m,neg,17,0.0,0.0,
22554,1799,终于,d,neg,18,0.0,0.0,
22555,1799,安装,v,neg,19,0.0,0.0,
22556,1799,样子,n,neg,20,0.0,0.0,
22557,1799,不想,v,neg,21,0.0,0.0,
22558,1800,狗,n,neg,1,0.0,0.0,
22559,1800,父母,n,neg,2,0.0,0.0,
22560,1800,打电话,l,neg,3,0.0,0.0,
22561,1800,没来,v,neg,4,0.0,0.0,
22562,1800,安装,v,neg,5,0.0,0.0,
22563,1800,大爷,n,neg,6,0.0,0.0,
22564,1800,在家,r,neg,7,0.0,0.0,
22565,1800,这么久,r,neg,8,0.0,0.0,
22566,1801,物流,n,neg,1,0.0,0.0,neg
22567,1801,真的,d,neg,2,0.0,0.0,neg
22568,1801,坑,n,neg,3,-1.0,-1.0,neg
22569,1801,出厂,n,neg,4,0.0,0.0,neg
22570,1801,前会,n,neg,5,0.0,0.0,neg
22571,1801,检查,vn,neg,6,0.0,0.0,neg
22572,1801,装完,v,neg,7,0.0,0.0,neg
22573,1801,烧水,n,neg,8,0.0,0.0,neg
22574,1801,热,a,neg,9,0.0,0.0,neg
22575,1801,打电话,l,neg,10,0.0,0.0,neg
22576,1801,更换,v,neg,11,0.0,0.0,neg
22577,1801,电热板,n,neg,12,0.0,0.0,neg
22578,1801,外表,n,neg,13,0.0,0.0,neg
22579,1801,新,a,neg,14,0.0,0.0,neg
22580,1801,怀疑,v,neg,15,0.0,0.0,neg
22581,1801,二手货,n,neg,16,0.0,0.0,neg
22582,1801,消费者,n,neg,17,0.0,0.0,neg
22583,1801,信任,n,neg,18,0.0,0.0,neg
22584,1802,拆旧,v,neg,1,0.0,0.0,
22585,1802,收费,n,neg,2,0.0,0.0,
22586,1802,安装费,n,neg,3,0.0,0.0,
22587,1802,想,v,neg,4,0.0,0.0,
22588,1802,办法,n,neg,5,0.0,0.0,
22589,1802,凑够,v,neg,6,0.0,0.0,
22590,1803,货物,n,neg,1,0.0,0.0,
22591,1803,送到,v,neg,2,0.0,0.0,
22592,1803,快递,v,neg,3,0.0,0.0,
22593,1803,不错,a,neg,4,0.0,0.0,
22594,1803,恼火,v,neg,5,0.0,0.0,
22595,1803,安装,v,neg,6,0.0,0.0,
22596,1803,人员,n,neg,7,0.0,0.0,
22597,1803,乱收费,n,neg,8,0.0,0.0,
22598,1803,家里,s,neg,9,0.0,0.0,
22599,1803,爸妈,n,neg,10,0.0,0.0,
22600,1803,老人,n,neg,11,0.0,0.0,
22601,1803,懂,v,neg,12,0.0,0.0,
22602,1803,一小,d,neg,13,0.0,0.0,
22603,1803,点,m,neg,14,0.0,0.0,
22604,1803,材料,n,neg,15,0.0,0.0,
22605,1803,收费,n,neg,16,0.0,0.0,
22606,1803,乱收费,n,neg,17,0.0,0.0,
22607,1803,情况,n,neg,18,0.0,0.0,
22608,1803,管管,vn,neg,19,0.0,0.0,
22609,1804,遥控器,n,neg,1,0.0,0.0,neg
22610,1804,没见,v,neg,2,0.0,0.0,neg
22611,1804,找,v,neg,3,0.0,0.0,neg
22612,1804,一圈,m,neg,4,0.0,0.0,neg
22613,1804,安装,v,neg,5,0.0,0.0,neg
22614,1804,反,v,neg,6,0.0,0.0,neg
22615,1804,坑,n,neg,7,-1.0,-1.0,neg
22616,1804,块钱,n,neg,8,0.0,0.0,neg
22617,1804,悲哀,a,neg,9,0.0,0.0,neg
22618,1805,商家,n,neg,1,0.0,0.0,neg
22619,1805,欺骗,v,neg,2,-1.0,-1.0,neg
22620,1805,挂羊头卖狗肉,i,neg,3,0.0,0.0,neg
22621,1805,客服,n,neg,4,0.0,0.0,neg
22622,1805,样子,n,neg,5,0.0,0.0,neg
22623,1805,无语,v,neg,6,-1.0,-1.0,neg
22624,1805,谨慎,a,neg,7,0.0,0.0,neg
22625,1805,下单,n,neg,8,0.0,0.0,neg
22626,1806,安装,v,neg,1,0.0,0.0,
22627,1806,上才,t,neg,2,0.0,0.0,
22628,1806,发现,v,neg,3,0.0,0.0,
22629,1806,裂开,v,neg,4,0.0,0.0,
22630,1807,几十块,m,neg,1,0.0,0.0,
22631,1807,钱,n,neg,2,0.0,0.0,
22632,1807,配件,n,neg,3,0.0,0.0,
22633,1807,醉,v,neg,4,0.0,0.0,
22634,1807,最起码,l,neg,5,0.0,0.0,
22635,1807,出水管,n,neg,6,0.0,0.0,
22636,1807,水管,n,neg,7,0.0,0.0,
22637,1807,配,v,neg,8,0.0,0.0,
22638,1808,老套路,n,neg,1,0.0,0.0,
22639,1808,强迫,a,neg,2,0.0,0.0,
22640,1808,支架,n,neg,3,0.0,0.0,
22641,1808,支架,n,neg,4,0.0,0.0,
22642,1808,不让,v,neg,5,0.0,0.0,
22643,1808,花,v,neg,6,0.0,0.0,
22644,1808,东西,ns,neg,7,0.0,0.0,
22645,1808,老病,n,neg,8,0.0,0.0,
22646,1808,服务,vn,neg,9,0.0,0.0,
22647,1808,跟不上,v,neg,10,0.0,0.0,
22648,1809,价格,n,neg,1,0.0,0.0,neg
22649,1809,贵,a,neg,2,-1.0,-1.0,neg
22650,1809,希望,v,neg,3,0.0,0.0,neg
22651,1809,便宜,a,neg,4,0.0,0.0,neg
22652,1809,一点,m,neg,5,0.0,0.0,neg
22653,1809,实在,v,neg,6,0.0,0.0,neg
22654,1809,不行,v,neg,7,0.0,0.0,neg
22655,1809,做,v,neg,8,0.0,0.0,neg
22656,1809,活动,vn,neg,9,0.0,0.0,neg
22657,1809,理解,v,neg,10,0.0,0.0,neg
22658,1810,真的,d,neg,1,0.0,0.0,neg
22659,1810,垃圾,n,neg,2,-1.0,-1.0,neg
22660,1810,后悔,v,neg,3,0.0,0.0,neg
22661,1810,洗,v,neg,4,0.0,0.0,neg
22662,1810,澡,ng,neg,5,0.0,0.0,neg
22663,1810,不到,v,neg,6,0.0,0.0,neg
22664,1810,五分钟,m,neg,7,0.0,0.0,neg
22665,1810,瞬间,t,neg,8,0.0,0.0,neg
22666,1810,热水,n,neg,9,0.0,0.0,neg
22667,1810,变,v,neg,10,0.0,0.0,neg
22668,1810,凉水,n,neg,11,0.0,0.0,neg
22669,1810,垃圾,n,neg,12,-1.0,-1.0,neg
22670,1810,玩意儿,n,neg,13,0.0,0.0,neg
22671,1810,好评,v,neg,14,1.0,1.0,neg
22672,1810,分,q,neg,15,0.0,0.0,neg
22673,1810,特么,d,neg,16,0.0,0.0,neg
22674,1810,毫不犹豫,l,neg,17,0.0,0.0,neg
22675,1810,后悔,v,neg,18,0.0,0.0,neg
22676,1810,草,n,neg,19,0.0,0.0,neg
22677,1811,真的,d,neg,1,0.0,0.0,neg
22678,1811,不想,v,neg,2,0.0,0.0,neg
22679,1811,星,n,neg,3,0.0,0.0,neg
22680,1811,热,a,neg,4,0.0,0.0,neg
22681,1811,小时,n,neg,5,0.0,0.0,neg
22682,1811,到度,d,neg,6,0.0,0.0,neg
22683,1811,真心,d,neg,7,0.0,0.0,neg
22684,1811,坑人,n,neg,8,-1.0,-1.0,neg
22685,1811,无语,v,neg,9,-1.0,-1.0,neg
22686,1811,安装,v,neg,10,0.0,0.0,neg
22687,1811,费用,n,neg,11,0.0,0.0,neg
22688,1811,高,a,neg,12,-1.0,-1.0,neg
22689,1811,几根,m,neg,13,0.0,0.0,neg
22690,1811,管子,n,neg,14,0.0,0.0,neg
22691,1812,刚刚,d,neg,1,0.0,0.0,neg
22692,1812,新,a,neg,2,0.0,0.0,neg
22693,1812,漏水,n,neg,3,-1.0,-1.0,neg
22694,1812,奔溃,v,neg,4,0.0,0.0,neg
22695,1812,真的,d,neg,5,0.0,0.0,neg
22696,1812,漏水,n,neg,6,-1.0,-1.0,neg
22697,1812,质量,n,neg,7,0.0,0.0,neg
22698,1812,出厂,n,neg,8,0.0,0.0,neg
22699,1812,产品,n,neg,9,0.0,0.0,neg
22700,1812,不用,v,neg,10,0.0,0.0,neg
22701,1812,检验,vn,neg,11,0.0,0.0,neg
22702,1812,合格率,n,neg,12,0.0,0.0,neg
22703,1812,上门,ns,neg,13,0.0,0.0,neg
22704,1812,安装,v,neg,14,0.0,0.0,neg
22705,1812,送货,v,neg,15,0.0,0.0,neg
22706,1812,师傅,nr,neg,16,0.0,0.0,neg
22707,1812,态度,n,neg,17,0.0,0.0,neg
22708,1813,热水,n,neg,1,0.0,0.0,neg
22709,1813,放,v,neg,2,0.0,0.0,neg
22710,1813,分钟,q,neg,3,0.0,0.0,neg
22711,1813,度,q,neg,4,0.0,0.0,neg
22712,1813,打电话,l,neg,5,0.0,0.0,neg
22713,1813,售后,n,neg,6,0.0,0.0,neg
22714,1813,冷热,a,neg,7,0.0,0.0,neg
22715,1813,参杂,v,neg,8,0.0,0.0,neg
22716,1813,不到,v,neg,9,0.0,0.0,neg
22717,1813,分钟,q,neg,10,0.0,0.0,neg
22718,1813,热水,n,neg,11,0.0,0.0,neg
22719,1813,提前,v,neg,12,0.0,0.0,neg
22720,1813,加热,v,neg,13,0.0,0.0,neg
22721,1813,小时,n,neg,14,0.0,0.0,neg
22722,1813,打电话,l,neg,15,0.0,0.0,neg
22723,1813,款,m,neg,16,0.0,0.0,neg
22724,1813,商品,n,neg,17,0.0,0.0,neg
22725,1813,办法,n,neg,18,0.0,0.0,neg
22726,1813,转卖,v,neg,19,0.0,0.0,neg
22727,1813,朋友,n,neg,20,0.0,0.0,neg
22728,1813,问,v,neg,21,0.0,0.0,neg
22729,1813,这款,r,neg,22,0.0,0.0,neg
22730,1813,卖,v,neg,23,0.0,0.0,neg
22731,1813,用过,v,neg,24,0.0,0.0,neg
22732,1813,两次,m,neg,25,0.0,0.0,neg
22733,1813,不套,a,neg,26,0.0,0.0,neg
22734,1813,关,n,neg,27,0.0,0.0,neg
22735,1813,小黑,z,neg,28,0.0,0.0,neg
22736,1813,屋,n,neg,29,0.0,0.0,neg
22737,1813,推荐,v,neg,30,0.0,0.0,neg
22738,1813,安装,v,neg,31,0.0,0.0,neg
22739,1813,机器,n,neg,32,0.0,0.0,neg
22740,1813,安装,v,neg,33,0.0,0.0,neg
22741,1813,机器,n,neg,34,0.0,0.0,neg
22742,1813,退,v,neg,35,0.0,0.0,neg
22743,1813,安装,v,neg,36,0.0,0.0,neg
22744,1813,退,v,neg,37,0.0,0.0,neg
22745,1813,试问,v,neg,38,0.0,0.0,neg
22746,1813,安装,v,neg,39,0.0,0.0,neg
22747,1813,好不好,l,neg,40,0.0,0.0,neg
22748,1813,反正,d,neg,41,0.0,0.0,neg
22749,1813,道理,n,neg,42,0.0,0.0,neg
22750,1813,道理,n,neg,43,0.0,0.0,neg
22751,1813,妈,n,neg,44,0.0,0.0,neg
22752,1813,懂,v,neg,45,0.0,0.0,neg
22753,1813,海尔,nrt,neg,46,0.0,0.0,neg
22754,1813,送,v,neg,47,0.0,0.0,neg
22755,1813,不到,v,neg,48,0.0,0.0,neg
22756,1813,我家,r,neg,49,0.0,0.0,neg
22757,1813,垃圾,n,neg,50,-1.0,-1.0,neg
22758,1814,鬼,n,neg,1,0.0,0.0,neg
22759,1814,东西,ns,neg,2,0.0,0.0,neg
22760,1814,加热,v,neg,3,0.0,0.0,neg
22761,1814,慢,a,neg,4,-1.0,-1.0,neg
22762,1814,从度,d,neg,5,0.0,0.0,neg
22763,1814,升到,v,neg,6,0.0,0.0,neg
22764,1814,度,q,neg,7,0.0,0.0,neg
22765,1814,小时,n,neg,8,0.0,0.0,neg
22766,1814,垃圾,n,neg,9,-1.0,-1.0,neg
22767,1815,买来,v,neg,1,0.0,0.0,
22768,1815,坏,a,neg,2,0.0,0.0,
22769,1815,找,v,neg,3,0.0,0.0,
22770,1815,安装,v,neg,4,0.0,0.0,
22771,1815,师傅,nr,neg,5,0.0,0.0,
22772,1815,修,v,neg,6,0.0,0.0,
22773,1815,下午,t,neg,7,0.0,0.0,
22774,1815,无奈,d,neg,8,0.0,0.0,
22775,1816,产品,n,neg,1,0.0,0.0,
22776,1816,一点,m,neg,2,0.0,0.0,
22777,1816,不合理,n,neg,3,0.0,0.0,
22778,1816,进水管,n,neg,4,0.0,0.0,
22779,1816,出水管,n,neg,5,0.0,0.0,
22780,1816,掏钱,v,neg,6,0.0,0.0,
22781,1816,相对来说,l,neg,7,0.0,0.0,
22782,1816,变相,n,neg,8,0.0,0.0,
22783,1816,收费,n,neg,9,0.0,0.0,
22784,1816,朋友,n,neg,10,0.0,0.0,
22785,1816,想,v,neg,11,0.0,0.0,
22786,1816,上买,v,neg,12,0.0,0.0,
22787,1816,产品,n,neg,13,0.0,0.0,
22788,1816,请,v,neg,14,0.0,0.0,
22789,1816,留意,v,neg,15,0.0,0.0,
22790,1816,问,v,neg,16,0.0,0.0,
22791,1816,档,n,neg,17,0.0,0.0,
22792,1817,上当,v,neg,1,0.0,0.0,neg
22793,1817,材料费,n,neg,2,0.0,0.0,neg
22794,1817,强买强卖,l,neg,3,0.0,0.0,neg
22795,1817,不用,v,neg,4,0.0,0.0,neg
22796,1817,材料,n,neg,5,0.0,0.0,neg
22797,1817,安装,v,neg,6,0.0,0.0,neg
22798,1817,材料费,n,neg,7,0.0,0.0,neg
22799,1817,贵,a,neg,8,-1.0,-1.0,neg
22800,1817,离谱,n,neg,9,0.0,0.0,neg
22801,1818,遗憾,a,neg,1,0.0,0.0,
22802,1819,寄,v,neg,1,0.0,0.0,
22803,1819,回家,n,neg,2,0.0,0.0,
22804,1819,安装,v,neg,3,0.0,0.0,
22805,1819,收,v,neg,4,0.0,0.0,
22806,1819,块钱,n,neg,5,0.0,0.0,
22807,1819,接通,v,neg,6,0.0,0.0,
22808,1819,回家,n,neg,7,0.0,0.0,
22809,1819,接,v,neg,8,0.0,0.0,
22810,1819,电线,n,neg,9,0.0,0.0,
22811,1819,免费,vn,neg,10,0.0,0.0,
22812,1819,星,n,neg,11,0.0,0.0,
22813,1819,不想,v,neg,12,0.0,0.0,
22814,1819,两个,m,neg,13,0.0,0.0,
22815,1819,水龙头,n,neg,14,0.0,0.0,
22816,1819,插,v,neg,15,0.0,0.0,
22817,1819,板块,n,neg,16,0.0,0.0,
22818,1819,钱,n,neg,17,0.0,0.0,
22819,1820,不行,v,neg,1,0.0,0.0,
22820,1820,显示,v,neg,2,0.0,0.0,
22821,1820,多度,m,neg,3,0.0,0.0,
22822,1820,洗,v,neg,4,0.0,0.0,
22823,1820,多度,m,neg,5,0.0,0.0,
22824,1820,热水,n,neg,6,0.0,0.0,
22825,1820,升,v,neg,7,0.0,0.0,
22826,1820,少,a,neg,8,0.0,0.0,
22827,1820,热水,n,neg,9,0.0,0.0,
22828,1821,热水,n,neg,1,0.0,0.0,neg
22829,1821,太慢,a,neg,2,-1.0,-1.0,neg
22830,1821,遥控器,n,neg,3,0.0,0.0,neg
22831,1821,按键,n,neg,4,0.0,0.0,neg
22832,1821,说明书,n,neg,5,0.0,0.0,neg
22833,1822,安装,v,neg,1,0.0,0.0,
22834,1822,不出,v,neg,2,0.0,0.0,
22835,1822,热水,n,neg,3,0.0,0.0,
22836,1822,打电话,l,neg,4,0.0,0.0,
22837,1822,安装,v,neg,5,0.0,0.0,
22838,1822,师傅,nr,neg,6,0.0,0.0,
22839,1822,水,n,neg,7,0.0,0.0,
22840,1822,压力,n,neg,8,0.0,0.0,
22841,1822,加,v,neg,9,0.0,0.0,
22842,1822,增压泵,n,neg,10,0.0,0.0,
22843,1822,妈,n,neg,11,0.0,0.0,
22844,1822,装,v,neg,12,0.0,0.0,
22845,1822,干嘛,n,neg,13,0.0,0.0,
22846,1822,害,v,neg,14,0.0,0.0,
22847,1822,请,v,neg,15,0.0,0.0,
22848,1822,装,v,neg,16,0.0,0.0,
22849,1822,安装费,n,neg,17,0.0,0.0,
22850,1822,增压泵,n,neg,18,0.0,0.0,
22851,1822,花,v,neg,19,0.0,0.0,
22852,1822,几百块,m,neg,20,0.0,0.0,
22853,1823,几百块,m,neg,1,0.0,0.0,neg
22854,1823,安装费,n,neg,2,0.0,0.0,neg
22855,1823,改卖,v,neg,3,0.0,0.0,neg
22856,1823,材料,n,neg,4,0.0,0.0,neg
22857,1823,太,d,neg,5,0.0,0.0,neg
22858,1823,坑人,n,neg,6,-1.0,-1.0,neg
22859,1823,东西,ns,neg,7,0.0,0.0,neg
22860,1823,第一次,m,neg,8,0.0,0.0,neg
22861,1823,气人,n,neg,9,0.0,0.0,neg
22862,1824,买到,v,neg,1,0.0,0.0,neg
22863,1824,垃圾,n,neg,2,-1.0,-1.0,neg
22864,1824,产品,n,neg,3,0.0,0.0,neg
22865,1825,缺少,v,neg,1,0.0,0.0,
22866,1825,遥控器,n,neg,2,0.0,0.0,
22867,1825,无线,n,neg,3,0.0,0.0,
22868,1825,遥控,vn,neg,4,0.0,0.0,
22869,1826,购买,v,neg,1,0.0,0.0,
22870,1826,时,ng,neg,2,0.0,0.0,
22871,1826,花,v,neg,3,0.0,0.0,
22872,1826,安装,v,neg,4,0.0,0.0,
22873,1826,费用,n,neg,5,0.0,0.0,
22874,1826,安装,v,neg,6,0.0,0.0,
22875,1826,时,ng,neg,7,0.0,0.0,
22876,1826,未,d,neg,8,0.0,0.0,
22877,1826,告知,v,neg,9,0.0,0.0,
22878,1826,不值,n,neg,10,0.0,0.0,
22879,1826,查,v,neg,11,0.0,0.0,
22880,1826,消协,v,neg,12,0.0,0.0,
22881,1826,家电行业,n,neg,13,0.0,0.0,
22882,1826,协会,n,neg,14,0.0,0.0,
22883,1826,类似,v,neg,15,0.0,0.0,
22884,1826,案例,n,neg,16,0.0,0.0,
22885,1826,申请,v,neg,17,0.0,0.0,
22886,1826,售后,n,neg,18,0.0,0.0,
22887,1826,等待,v,neg,19,0.0,0.0,
22888,1826,售后,n,neg,20,0.0,0.0,
22889,1826,希望,v,neg,21,0.0,0.0,
22890,1826,有个,r,neg,22,0.0,0.0,
22891,1826,学,n,neg,23,0.0,0.0,
22892,1826,法律,n,neg,24,0.0,0.0,
22893,1826,黑,a,neg,25,0.0,0.0,
22894,1826,窝囊,n,neg,26,0.0,0.0,
22895,1827,真的,d,neg,1,0.0,0.0,
22896,1827,评价,n,neg,2,0.0,0.0,
22897,1827,喜欢,v,neg,3,1.0,1.0,
22898,1827,大件,n,neg,4,0.0,0.0,
22899,1827,商品,n,neg,5,0.0,0.0,
22900,1827,服务态度,n,neg,6,0.0,0.0,
22901,1827,舒心,a,neg,7,0.0,0.0,
22902,1827,真的,d,neg,8,0.0,0.0,
22903,1827,真的,d,neg,9,0.0,0.0,
22904,1827,客服,n,neg,10,0.0,0.0,
22905,1827,送货,v,neg,11,0.0,0.0,
22906,1827,在家,r,neg,12,0.0,0.0,
22907,1827,家人,n,neg,13,0.0,0.0,
22908,1827,签收,v,neg,14,0.0,0.0,
22909,1827,电话,n,neg,15,0.0,0.0,
22910,1827,安装,v,neg,16,0.0,0.0,
22911,1827,货物,n,neg,17,0.0,0.0,
22912,1827,慢,a,neg,18,-1.0,-1.0,
22913,1827,着急,a,neg,19,0.0,0.0,
22914,1827,没关系,l,neg,20,0.0,0.0,
22915,1827,家人,n,neg,21,0.0,0.0,
22916,1827,概述,v,neg,22,0.0,0.0,
22917,1827,装,v,neg,23,0.0,0.0,
22918,1827,小伙,n,neg,24,0.0,0.0,
22919,1827,给装,v,neg,25,0.0,0.0,
22920,1827,喷头,v,neg,26,0.0,0.0,
22921,1827,面盆,n,neg,27,0.0,0.0,
22922,1827,装说,n,neg,28,0.0,0.0,
22923,1827,负责,v,neg,29,0.0,0.0,
22924,1827,装,v,neg,30,0.0,0.0,
22925,1827,面盆,n,neg,31,0.0,0.0,
22926,1827,海尔,nrt,neg,32,0.0,0.0,
22927,1827,师傅,nr,neg,33,0.0,0.0,
22928,1827,装好,v,neg,34,0.0,0.0,
22929,1827,装,n,neg,35,0.0,0.0,
22930,1827,装,v,neg,36,0.0,0.0,
22931,1827,点,m,neg,37,0.0,0.0,
22932,1827,管子,n,neg,38,0.0,0.0,
22933,1827,收,v,neg,39,0.0,0.0,
22934,1827,钱,n,neg,40,0.0,0.0,
22935,1827,价目表,n,neg,41,0.0,0.0,
22936,1827,家人,n,neg,42,0.0,0.0,
22937,1827,开,v,neg,43,0.0,0.0,
22938,1827,收据,n,neg,44,0.0,0.0,
22939,1827,购物,n,neg,45,0.0,0.0,
22940,1827,真的,d,neg,46,0.0,0.0,
22941,1828,不好,d,neg,1,-1.0,-1.0,neg
22942,1829,安装,v,neg,1,0.0,0.0,neg
22943,1829,态度,n,neg,2,0.0,0.0,neg
22944,1829,真差,n,neg,3,-1.0,-1.0,neg
22945,1829,真差,n,neg,4,-1.0,-1.0,neg
22946,1829,真差,n,neg,5,-1.0,-1.0,neg
22947,1830,装修,v,neg,1,0.0,0.0,
22948,1830,师傅,nr,neg,2,0.0,0.0,
22949,1830,太,d,neg,3,0.0,0.0,
22950,1830,差,a,neg,4,0.0,0.0,
22951,1830,随便,d,neg,5,0.0,0.0,
22952,1830,墙上,s,neg,6,0.0,0.0,
22953,1830,两个,m,neg,7,0.0,0.0,
22954,1830,孔,nr,neg,8,0.0,0.0,
22955,1830,不安,a,neg,9,0.0,0.0,
22956,1830,水电,n,neg,10,0.0,0.0,
22957,1830,师傅,nr,neg,11,0.0,0.0,
22958,1830,走,v,neg,12,0.0,0.0,
22959,1830,水电,n,neg,13,0.0,0.0,
22960,1830,匆匆忙忙,z,neg,14,0.0,0.0,
22961,1830,一点,m,neg,15,0.0,0.0,
22962,1830,耐心,a,neg,16,0.0,0.0,
22963,1830,最差,a,neg,17,0.0,0.0,
22964,1830,店,n,neg,18,0.0,0.0,
22965,1831,烧水,n,neg,1,0.0,0.0,neg
22966,1831,速度,n,neg,2,0.0,0.0,neg
22967,1831,太慢,a,neg,3,-1.0,-1.0,neg
22968,1831,两个,m,neg,4,0.0,0.0,neg
22969,1831,小时,n,neg,5,0.0,0.0,neg
22970,1831,四十多,m,neg,6,0.0,0.0,neg
22971,1831,度,zg,neg,7,0.0,0.0,neg
22972,1831,算,v,neg,8,0.0,0.0,neg
22973,1831,四个,m,neg,9,0.0,0.0,neg
22974,1831,小时,n,neg,10,0.0,0.0,neg
22975,1831,洗澡,v,neg,11,0.0,0.0,neg
22976,1831,晚上,t,neg,12,0.0,0.0,neg
22977,1831,洗澡,v,neg,13,0.0,0.0,neg
22978,1831,中午,t,neg,14,0.0,0.0,neg
22979,1831,烧水,n,neg,15,0.0,0.0,neg
22980,1832,垃圾,n,neg,1,-1.0,-1.0,neg
22981,1832,垃圾,n,neg,2,-1.0,-1.0,neg
22982,1832,垃圾,n,neg,3,-1.0,-1.0,neg
22983,1832,物流,n,neg,4,0.0,0.0,neg
22984,1832,本来,t,neg,5,0.0,0.0,neg
22985,1832,隔天,nz,neg,6,0.0,0.0,neg
22986,1832,弄,v,neg,7,0.0,0.0,neg
22987,1832,四五天,m,neg,8,0.0,0.0,neg
22988,1832,箱子,n,neg,9,0.0,0.0,neg
22989,1832,样子,n,neg,10,0.0,0.0,neg
22990,1832,当天,t,neg,11,0.0,0.0,neg
22991,1832,售后,n,neg,12,0.0,0.0,neg
22992,1832,打电话,l,neg,13,0.0,0.0,neg
22993,1832,讲,v,neg,14,0.0,0.0,neg
22994,1832,下午,t,neg,15,0.0,0.0,neg
22995,1832,出差,v,neg,16,0.0,0.0,neg
22996,1832,三四天,m,neg,17,0.0,0.0,neg
22997,1832,回来,v,neg,18,0.0,0.0,neg
22998,1832,物流,n,neg,19,0.0,0.0,neg
22999,1832,上门,ns,neg,20,0.0,0.0,neg
23000,1832,安装,v,neg,21,0.0,0.0,neg
23001,1832,真的,d,neg,22,0.0,0.0,neg
23002,1832,垃圾,n,neg,23,-1.0,-1.0,neg
23003,1832,真的,d,neg,24,0.0,0.0,neg
23004,1833,售后,n,neg,1,0.0,0.0,
23005,1833,安装,v,neg,2,0.0,0.0,
23006,1833,醉,v,neg,3,0.0,0.0,
23007,1833,月,m,neg,4,0.0,0.0,
23008,1833,号,m,neg,5,0.0,0.0,
23009,1833,到货,v,neg,6,0.0,0.0,
23010,1833,号,q,neg,7,0.0,0.0,
23011,1833,安装,v,neg,8,0.0,0.0,
23012,1833,号,m,neg,9,0.0,0.0,
23013,1833,整好,d,neg,10,0.0,0.0,
23014,1833,安,v,neg,11,0.0,0.0,
23015,1833,墙上,s,neg,12,0.0,0.0,
23016,1833,退货,v,neg,13,0.0,0.0,
23017,1833,拆下来,v,neg,14,0.0,0.0,
23018,1833,东西,ns,neg,15,0.0,0.0,
23019,1833,直播,vn,neg,16,0.0,0.0,
23020,1833,吃,v,neg,17,0.0,0.0,
23021,1833,狗屎,n,neg,18,0.0,0.0,
23022,1834,免费,vn,neg,1,0.0,0.0,
23023,1834,安装,v,neg,2,0.0,0.0,
23024,1834,收,v,neg,3,0.0,0.0,
23025,1834,安装费,n,neg,4,0.0,0.0,
23026,1834,太,d,neg,5,0.0,0.0,
23027,1834,差劲,n,neg,6,0.0,0.0,
23028,1835,垃圾,n,neg,1,-1.0,-1.0,neg
23029,1835,安装,v,neg,2,0.0,0.0,neg
23030,1836,送装,v,neg,1,0.0,0.0,
23031,1836,同步,d,neg,2,0.0,0.0,
23032,1836,服务,vn,neg,3,0.0,0.0,
23033,1836,人员,n,neg,4,0.0,0.0,
23034,1836,做,v,neg,5,0.0,0.0,
23035,1836,格兰仕,nr,neg,6,0.0,0.0,
23036,1836,安装,v,neg,7,0.0,0.0,
23037,1836,安装,v,neg,8,0.0,0.0,
23038,1836,材料,n,neg,9,0.0,0.0,
23039,1836,做,v,neg,10,0.0,0.0,
23040,1836,送货上门,l,neg,11,0.0,0.0,
23041,1836,差,a,neg,12,0.0,0.0,
23042,1836,评,n,neg,13,0.0,0.0,
23043,1837,垃圾,n,neg,1,-1.0,-1.0,neg
23044,1837,售后,n,neg,2,0.0,0.0,neg
23045,1837,礼拜,ns,neg,3,0.0,0.0,neg
23046,1838,安装,v,neg,1,0.0,0.0,
23047,1838,收费,n,neg,2,0.0,0.0,
23048,1838,不合理,n,neg,3,0.0,0.0,
23049,1838,件,q,neg,4,0.0,0.0,
23050,1838,保修,v,neg,5,0.0,0.0,
23051,1838,太,d,neg,6,0.0,0.0,
23052,1838,不人道,l,neg,7,0.0,0.0,
23053,1839,一段时间,l,neg,1,0.0,0.0,pos
23054,1839,补充,v,neg,2,0.0,0.0,pos
23055,1839,评价,n,neg,3,0.0,0.0,pos
23056,1839,本来,t,neg,4,0.0,0.0,pos
23057,1839,想,v,neg,5,0.0,0.0,pos
23058,1839,支持,v,neg,6,1.0,1.0,pos
23059,1839,下国,ns,neg,7,0.0,0.0,pos
23060,1839,贷,n,neg,8,0.0,0.0,pos
23061,1839,免费,vn,neg,9,0.0,0.0,pos
23062,1839,包,v,neg,10,0.0,0.0,pos
23063,1839,安装,v,neg,11,0.0,0.0,pos
23064,1839,安装工,n,neg,12,0.0,0.0,pos
23065,1839,收多,v,neg,13,0.0,0.0,pos
23066,1839,二百多元,m,neg,14,0.0,0.0,pos
23067,1839,配件,n,neg,15,0.0,0.0,pos
23068,1839,费,v,neg,16,0.0,0.0,pos
23069,1839,配件,n,neg,17,0.0,0.0,pos
23070,1839,装,v,neg,18,0.0,0.0,pos
23071,1839,变相,n,neg,19,0.0,0.0,pos
23072,1839,抢钱,v,neg,20,0.0,0.0,pos
23073,1840,烧水,n,neg,1,0.0,0.0,neg
23074,1840,太慢,a,neg,2,-1.0,-1.0,neg
23075,1840,四个,m,neg,3,0.0,0.0,neg
23076,1840,小时,n,neg,4,0.0,0.0,neg
23077,1840,烧开,v,neg,5,0.0,0.0,neg
23078,1840,到度,d,neg,6,0.0,0.0,neg
23079,1840,洗,v,neg,7,0.0,0.0,neg
23080,1840,温度,n,neg,8,0.0,0.0,neg
